policy,network,seed,window_start,n_steps,rmse_mean,loss_mean,missed_violation_pct,false_alarm_pct,avg_aoi,max_aoi,choice_fairness,packet_success_pct,runtime_us_mean,final_dual_f,final_dual_s,mean_pbad,final_q_s,final_q_e,mean_q_f,N,heterogeneity,bw
generic_voi,burst,3009,20160,2015,0.3182703734802663,0.04408839417151362,0.5293631100082713,0.7113316790736146,7.621505376344086,102.0,0.9787936578650029,86.89826302729529,7.194174724000116,1.2,0.07550000000001023,0.13046499079380422,0.0,0.0,60.888888888887244,3,low,1
ar1_growth_voi,burst,3009,20160,2015,0.40323483923308645,0.09188062842286894,1.2572373862696444,0.9263854425144747,3.81505376344086,39.0,0.6023042348986887,86.89826302729529,9.093249867214976,1.2,0.7355000000000324,0.13046499079380422,14.067999999999726,0.0,256.5555555555515,3,low,1
cvoi_sf,burst,3009,20160,2015,0.37763263569730193,0.058917003224054854,0.727874276261373,0.8602150537634409,1.5487179487179488,19.0,0.9948422980563671,86.89826302729529,20.541524556153465,0.05,0.25549999999997136,0.13046499079380422,3.613999999999962,0.0,25.44444444444444,3,low,1
b2croi_v8q,burst,3009,20160,2015,0.323063979711958,0.02801859916131134,0.3639371381306865,0.2977667493796526,8.46368899917287,124.0,0.984668637349904,86.89826302729529,302.07224926858146,1.2,0.05,0.13046499079380422,0.0,0.0,56.222222222221355,3,low,1
oracle,burst,3009,20160,2015,0.33965020067376533,0.02544820432264561,0.3143093465674111,0.3143093465674111,8.401654259718775,124.0,0.9760449532738363,86.89826302729529,52.24980945437777,1.2,0.05,0.13046499079380422,0.0,0.0,63.22222222222056,3,low,1
error_trigger,burst,3010,22176,2015,0.3073157842354966,0.01799505429713622,0.21505376344086022,0.23159636062861869,9.926550868486352,119.0,0.9981704500392977,88.63523573200992,3.499212263443186,0.9775453089718307,0.0680000000000007,0.10914331451492039,0.4933333333333325,0.0,41.11111111111117,3,low,1
generic_voi,burst,3010,22176,2015,0.3071151076655389,0.02023398145460558,0.24813895781637718,0.24813895781637718,8.20479735318445,112.0,0.9985092050807038,88.63523573200992,7.146073704026177,0.9761130468338239,0.0680000000000007,0.10914331451492039,0.4933333333333325,0.0,36.66666666666662,3,low,1
ar1_growth_voi,burst,3010,22176,2015,0.3851462894069784,0.045289272335878886,0.5955334987593052,0.47973531844499584,4.100082712985939,29.0,0.5920439534737566,88.63523573200992,8.961139824564935,1.2,0.11510000000000446,0.10914331451492039,3.368666666666637,0.0,261.6666666666618,3,low,1
cvoi_sf,burst,3010,22176,2015,0.3848398150847803,0.03362404755821325,0.380479735318445,0.5459057071960298,1.4539288668320927,14.0,0.9930495276794771,88.63523573200992,20.467922601053864,0.43561841341082536,0.0680000000000007,0.10914331451492039,0.4933333333333325,0.0,28.444444444444787,3,low,1
b2croi_v8q,burst,3010,22176,2015,0.30872136848111786,0.010868287718989345,0.13234077750206782,0.0827129859387924,9.258064516129032,119.0,0.9977451226851323,88.63523573200992,308.32320177886015,0.8557379498844531,0.0680000000000007,0.10914331451492039,0.4933333333333325,0.0,42.1111111111112,3,low,1
oracle,burst,3010,22176,2015,0.3134735872369026,0.010888212693784262,0.13234077750206782,0.0827129859387924,9.937799834574028,119.0,0.9983456902501701,88.63523573200992,50.22723016285201,0.978591339342852,0.0680000000000007,0.10914331451492039,0.4933333333333325,0.0,41.44444444444449,3,low,1
error_trigger,burst,3011,24192,2015,0.34411211450244705,0.038395431022511875,0.47973531844499584,0.5128205128205128,11.627956989247313,110.0,0.940827980063894,82.67990074441688,3.645260195495103,1.2,0.09770000000000373,0.16840226290075752,1.5540000000000054,0.0,90.11111111111165,3,low,1
generic_voi,burst,3011,24192,2015,0.33861987172012986,0.03858731090982193,0.49627791563275436,0.46319272125723737,10.196360628618693,130.0,0.9504665806612306,82.67990074441688,7.651699158055685,1.2,0.09770000000000373,0.16840226290075752,1.5540000000000054,0.0,82.44444444444389,3,low,1
ar1_growth_voi,burst,3011,24192,2015,0.43249878309484285,0.06151424211308821,0.7775020678246485,0.7940446650124069,3.6734491315136477,40.0,0.6428842750511864,82.67990074441688,9.874565608882653,1.2,0.30049999999999333,0.16840226290075752,4.220666666666637,0.0,235.99999999999673,3,low,1
cvoi_sf,burst,3011,24192,2015,0.4176560214509129,0.060211038869319784,0.727874276261373,0.9098428453267163,1.7621174524400331,19.0,0.9988334468643902,82.67990074441688,21.618518922893934,0.05,0.2554999999999925,0.16840226290075752,3.220666666666792,0.0,14.333333333332996,3,low,1
b2croi_v8q,burst,3011,24192,2015,0.355507239840905,0.020138371995757454,0.23159636062861869,0.2812241521918941,9.959801488833747,99.0,0.9592633360337699,82.67990074441688,364.89588350621483,1.2,0.05,0.16840226290075752,0.0,0.0,77.33333333333199,3,low,1
oracle,burst,3011,24192,2015,0.3493791346456678,0.0190829048917914,0.21505376344086022,0.2812241521918941,11.641521918941274,110.0,0.9396365566866826,82.67990074441688,50.24963733913474,1.2,0.05,0.16840226290075752,0.0,0.0,91.44444444444507,3,low,1
error_trigger,burst,3012,26208,2015,0.32083220830854603,0.021520503725805284,0.26468155500413565,0.26468155500413565,11.650454921422662,152.0,0.9690480298984872,86.55086848635236,3.550186257569059,1.2,0.05,0.13021925913945323,0.0,0.0,67.11111111111188,3,low,1
generic_voi,burst,3012,26208,2015,0.31836660673021666,0.021002496407590245,0.26468155500413565,0.23159636062861869,9.574855252274608,120.0,0.971403094871874,86.55086848635236,7.648679379272107,1.2,0.05,0.13021925913945323,0.0,0.0,64.33333333333364,3,low,1
ar1_growth_voi,burst,3012,26208,2015,0.40240525241368613,0.04475040744442363,0.5624483043837882,0.5624483043837882,3.7811414392059555,29.0,0.6320920573938918,86.55086848635236,9.282082047720182,1.2,0.10550000000000967,0.13021925913945323,0.4933333333333325,0.0,240.77777777777456,3,low,1
cvoi_sf,burst,3012,26208,2015,0.38010167862485295,0.038371083838286656,0.47973531844499584,0.47973531844499584,1.5712158808933003,14.0,0.9955506745217637,86.55086848635236,21.233467879721307,0.08987596848166104,0.06800000000000074,0.13021925913945323,0.4933333333333325,0.0,23.99999999999973,3,low,1
b2croi_v8q,burst,3012,26208,2015,0.32759489152490745,0.009223638161298753,0.11579818031430934,0.033085194375516956,11.428122415219189,152.0,0.9778587477020991,86.55086848635236,389.6745247650827,1.2,0.05,0.13021925913945323,0.0,0.0,57.66666666666537,3,low,1
oracle,burst,3012,26208,2015,0.3268300934653608,0.009201751375212942,0.11579818031430934,0.033085194375516956,11.659222497932175,152.0,0.97116470399416,86.55086848635236,57.3784665253115,1.2,0.05,0.13021925913945323,0.0,0.0,66.11111111111148,3,low,1
error_trigger,burst,3013,28224,2015,0.31084647426051343,0.021895610628149518,0.23159636062861869,0.43010752688172044,11.58296112489661,138.0,0.9582866312497891,88.78411910669975,3.6185877409211313,1.2,0.0773000000000002,0.10661571614141292,0.6459999999999997,0.07034002124752936,76.55555555555497,3,low,1
generic_voi,burst,3013,28224,2015,0.30134623325937054,0.019335548655051507,0.19851116625310172,0.39702233250620345,8.988585607940447,93.0,0.9695770275514164,88.78411910669975,7.73092547533271,1.158756250051099,0.0773000000000002,0.10661571614141292,0.6459999999999997,0.07034002124752936,69.33333333333286,3,low,1
ar1_growth_voi,burst,3013,28224,2015,0.397806678967334,0.03177176658594871,0.34739454094292804,0.5624483043837882,3.612737799834574,27.0,0.6402650802849494,88.78411910669975,9.159845786478842,1.2,0.09380000000000108,0.10661571614141292,1.109333333333332,0.13056107611314685,236.222222222219,3,low,1
cvoi_sf,burst,3013,28224,2015,0.37119584848826953,0.028143021576428475,0.3308519437551696,0.39702233250620345,1.5440860215053764,12.0,0.9971555626285823,88.78411910669975,21.184889008071522,0.2680296428310071,0.07880000000000058,0.10661571614141292,0.7759999999999989,0.1526129754055854,17.3333333333327,3,low,1
b2croi_v8q,burst,3013,28224,2015,0.31556449077557475,0.007079481894281314,0.04962779156327543,0.1654259718775848,9.895450785773367,131.0,0.9670483437833074,88.78411910669975,326.2957329538283,1.1158873599752699,0.062300000000000195,0.10661571614141292,0.3126666666666663,0.07235277127155385,71.77777777777698,3,low,1
oracle,burst,3013,28224,2015,0.31556268415263616,0.007075589481392102,0.04962779156327543,0.1654259718775848,11.630107526881721,138.0,0.958649097444114,88.78411910669975,53.522990387922185,1.2,0.062300000000000195,0.10661571614141292,0.3126666666666663,0.0714750278019528,77.55555555555485,3,low,1
error_trigger,burst,3014,30240,2015,0.32660872357116766,0.018843469443838762,0.21505376344086022,0.2812241521918941,10.873449131513647,150.0,0.9703444747082735,85.01240694789082,3.526174745270543,1.2,0.05,0.14640735163119278,0.0,0.01076982940404171,71.44444444444225,3,low,1
