variable_set,network,seed,window,policy,baseline,loss_mean_delta,missed_violation_pct_delta,rmse_mean_delta,choice_fairness_delta
humidity_inside,burst,5,1,generic_voi,error_trigger,0.002779639564512393,0.0463284688441047,-0.0002519234811381721,0.016604715407268267
humidity_inside,burst,6,0,generic_voi,error_trigger,0.0027778642575862905,0.02316423442205237,-0.007320777104268095,0.017729083516505706
humidity_inside,burst,6,1,generic_voi,error_trigger,-0.000346750057910585,0.0,0.003401793566605804,0.018075585717272302
humidity_inside,burst,7,0,generic_voi,error_trigger,0.0013900625434329385,0.0,-0.0005730981265789636,0.022507065691185768
humidity_inside,burst,7,1,generic_voi,error_trigger,8.246467454245399e-07,0.0,0.0032511138205488788,0.01966043931792516
humidity_inside,burst,8,0,generic_voi,error_trigger,-0.00243246050498031,-0.04632846884410474,-0.001218365454514314,0.013552961513787931
humidity_inside,burst,8,1,generic_voi,error_trigger,5.985638174658969e-07,0.0,0.0025882096994708226,0.015676883141201303
humidity_inside,burst,9,0,generic_voi,error_trigger,0.0020839638637943046,0.02316423442205237,-0.003256776186011723,0.016929745381947803
humidity_inside,burst,9,1,generic_voi,error_trigger,-0.00034620430854760253,0.0,0.004650483328957511,0.014357732833859993
humidity_inside,burst,10,0,generic_voi,error_trigger,0.0027788417882788977,0.046328468844104714,-0.0026887475789667548,0.017776730857531398
humidity_inside,burst,10,1,generic_voi,error_trigger,0.0013885392633773454,0.02316423442205237,-0.005304564018237423,0.015732451358581367
humidity_inside,burst,11,0,generic_voi,error_trigger,0.0024320277970813053,0.023164234422052343,-0.0008579347695911177,0.02255796753083228
humidity_inside,burst,11,1,generic_voi,error_trigger,0.0055597776233495474,0.0926569376882094,0.00134416768361717,0.013049768065692469
humidity_inside,burst,12,0,generic_voi,error_trigger,-0.0024333944869122,-0.04632846884410469,-0.003984606787674483,0.011028817029568594
humidity_inside,burst,12,1,generic_voi,error_trigger,0.004864388232568911,0.0926569376882094,-0.00011330863803998836,0.012551586543131932
humidity_inside,burst,13,0,generic_voi,error_trigger,0.0017374815844336325,0.023164234422052343,0.0005927991891535589,0.010166992104926442
humidity_inside,burst,13,1,generic_voi,error_trigger,-0.0017366587908269615,-0.023164234422052357,0.0026242316628089513,0.016362735804719142
humidity_inside,burst,14,0,generic_voi,error_trigger,-0.002433272179754458,-0.04632846884410469,-0.0034938583623940755,0.02375800606762246
humidity_inside,burst,14,1,generic_voi,error_trigger,0.00034745888348390597,0.0,0.0005274255971916553,0.009954324956237937
humidity_inside,burst,15,0,generic_voi,error_trigger,-0.0017362334954829726,-0.04632846884410469,0.0034620521214616673,0.01898549319894771
humidity_inside,burst,15,1,generic_voi,error_trigger,-0.00034724947880472416,0.0,-1.7343364226929392e-05,0.015389371765355153
humidity_inside,burst,16,0,generic_voi,error_trigger,0.0020861783646050486,0.023164234422052357,0.005265788919542824,0.01484371962821096
humidity_inside,burst,16,1,generic_voi,error_trigger,0.0024327310632383595,0.0463284688441047,0.002029903360912022,0.02202071539356021
humidity_inside,burst,17,0,generic_voi,error_trigger,0.0017357646513782715,0.02316423442205237,-0.005229088319109121,0.015469946624116382
humidity_inside,burst,17,1,generic_voi,error_trigger,-0.00034817604818160753,0.0,-0.002747671297075205,0.01744731254047216
humidity_inside,burst,18,0,generic_voi,error_trigger,-0.0020828065786425726,-0.0463284688441047,0.0050022926513391686,0.023847282572583173
humidity_inside,burst,18,1,generic_voi,error_trigger,-0.0010407746119990742,0.0,0.0058833245594926975,0.013349128941711252
humidity_inside,burst,19,0,generic_voi,error_trigger,-0.0006959759091962007,-0.023164234422052343,-0.0037505854556056373,0.0247859841563014
humidity_inside,burst,19,1,generic_voi,error_trigger,0.002780682881630762,0.0463284688441047,0.00415074090047074,0.025936629971286873
humidity_inside,severe_burst,0,0,generic_voi,error_trigger,0.002082795459810053,0.023164234422052343,-0.004712194482497489,0.015747716020114377
humidity_inside,severe_burst,0,1,generic_voi,error_trigger,0.001390434097753062,0.023164234422052343,0.00325266702379845,0.012802788055084058
humidity_inside,severe_burst,1,0,generic_voi,error_trigger,-0.004866166319203152,-0.046328468844104714,-0.0032901225269903467,0.01453839099505927
humidity_inside,severe_burst,1,1,generic_voi,error_trigger,0.0027802019921241605,0.04632846884410471,0.0010205956908544422,0.012292505553742727
humidity_inside,severe_burst,2,0,generic_voi,error_trigger,0.0024435348621728095,0.04632846884410474,0.021516114809387754,0.029627631324305126
humidity_inside,severe_burst,2,1,generic_voi,error_trigger,-1.5010423905469084e-06,0.0,-0.0036473984804019643,0.02015466629540552
humidity_inside,severe_burst,3,0,generic_voi,error_trigger,0.003474990965948579,0.06949270326615703,0.0007079251141135501,0.010621465656180384
humidity_inside,severe_burst,3,1,generic_voi,error_trigger,-0.00034950660180681,0.0,-0.005975511035617442,0.016051724013157354
humidity_inside,severe_burst,4,0,generic_voi,error_trigger,0.0006963817465832634,0.0,0.0013179339038393856,0.026481294659692955
humidity_inside,severe_burst,4,1,generic_voi,error_trigger,-1.2925642807522925e-06,0.0,-0.0034334586966189296,0.013177203141991
humidity_inside,severe_burst,5,0,generic_voi,error_trigger,-0.003472630993745656,-0.06949270326615709,0.004005146891150502,0.023819612581409855
humidity_inside,severe_burst,5,1,generic_voi,error_trigger,0.005559580264072271,0.09265693768820939,0.000532234677824428,0.01786959363404128
humidity_inside,severe_burst,6,0,generic_voi,error_trigger,0.0017368478109798455,0.0,-0.0028381466676323797,0.018833170668319688
humidity_inside,severe_burst,6,1,generic_voi,error_trigger,-0.00034570396108408574,0.0,0.003153933865064129,0.01534914585011704
humidity_inside,severe_burst,7,0,generic_voi,error_trigger,0.004516068566133891,0.06949270326615703,-0.004383771030386341,0.011423620787125999
humidity_inside,severe_burst,7,1,generic_voi,error_trigger,0.00034872087097521584,0.0,0.003186556336811641,0.011818881100387424
humidity_inside,severe_burst,8,0,generic_voi,error_trigger,-0.002085372249247156,-0.04632846884410469,-0.002073594666083034,0.023178129987899587
humidity_inside,severe_burst,8,1,generic_voi,error_trigger,4.818160759803222e-07,0.0,0.001480740290784932,0.015481930270909383
humidity_inside,severe_burst,9,0,generic_voi,error_trigger,0.002082759323604355,0.0231642344220524,-0.004766960314955493,0.017922131355904924
humidity_inside,severe_burst,9,1,generic_voi,error_trigger,-0.003125951355107715,-0.046328468844104714,0.0021601373822099923,0.017178525405386558
humidity_inside,severe_burst,10,0,generic_voi,error_trigger,0.002778351633078529,0.04632846884410474,-0.00289028495641086,0.011556338964775592
humidity_inside,severe_burst,10,1,generic_voi,error_trigger,-0.005907862867732219,-0.09265693768820943,-0.00048539855984897073,0.017623894363454684
humidity_inside,severe_burst,11,0,generic_voi,error_trigger,0.0024328088950660194,0.023164234422052343,0.00010516859665521405,0.02371893187025309
humidity_inside,severe_burst,11,1,generic_voi,error_trigger,0.005560275191104935,0.09265693768820941,0.0038477627725643226,0.016712737545928502
humidity_inside,severe_burst,12,0,generic_voi,error_trigger,0.0013986231179059436,0.0,0.014046976296205771,0.017993856556159704
humidity_inside,severe_burst,12,1,generic_voi,error_trigger,1.6428075052116187e-06,0.0,0.003348195406108978,0.016651731009984405
humidity_inside,severe_burst,13,0,generic_voi,error_trigger,0.002092208478109793,0.023164234422052343,0.012925381062789398,0.011173127772263536
humidity_inside,severe_burst,13,1,generic_voi,error_trigger,-0.002435003937919851,-0.04632846884410469,-0.006159970826689953,0.013361147112824767
humidity_inside,severe_burst,14,0,generic_voi,error_trigger,0.007293846652768124,0.06949270326615709,-0.008328435944767176,0.021977570654909462
humidity_inside,severe_burst,14,1,generic_voi,error_trigger,0.0006903710910354383,0.0,-0.01255063328972017,0.008088226942884247
humidity_inside,severe_burst,15,0,generic_voi,error_trigger,-0.0055617753069261075,-0.06949270326615697,-0.0054579031528043664,0.01968846781272604
humidity_inside,severe_burst,15,1,generic_voi,error_trigger,-0.00034718832522584973,0.0,-0.0004177597534478217,0.01132055507275731
humidity_inside,severe_burst,16,0,generic_voi,error_trigger,-0.00243412647671995,-0.04632846884410469,-0.0038299917034608777,0.013633606396410647
humidity_inside,severe_burst,16,1,generic_voi,error_trigger,0.0024344785730831594,0.04632846884410471,0.004967663171788761,0.015174953775178301
humidity_inside,severe_burst,17,0,generic_voi,error_trigger,0.0020803168867268955,0.023164234422052343,-0.010465721556198848,0.011923840813559017
humidity_inside,severe_burst,17,1,generic_voi,error_trigger,1.908732916378747e-06,0.0,0.0050813555007964695,0.01944689319253734
humidity_inside,severe_burst,18,0,generic_voi,error_trigger,-0.0024313356497567724,-0.046328468844104714,0.0004195555968939946,0.01874469335359974
humidity_inside,severe_burst,18,1,generic_voi,error_trigger,-0.0010421505675237428,0.0,0.0004961752810073161,0.011434487112551794
humidity_inside,severe_burst,19,0,generic_voi,error_trigger,-9.543664582223332e-08,0.023164234422052343,-0.0009035665856254593,0.016207268045811407
humidity_inside,severe_burst,19,1,generic_voi,error_trigger,6.309937456549369e-07,0.0,0.00168244478944235,0.026026892172411276
