policy,network,seed,window_start,n_steps,rmse_mean,loss_mean,missed_violation_pct,false_alarm_pct,avg_aoi,max_aoi,choice_fairness,packet_success_pct,runtime_us_mean,final_dual_f,final_dual_s,mean_pbad,final_q_s,final_q_e,mean_q_f,dataset,variable_set,safe_min,safe_max,window
oracle,burst,2,4320,1439,0.3338552947272211,4.458744498494322e-05,0.0,0.0,2.4208941394486914,27.0,0.976536389252408,86.72689367616401,49.48098672802422,0.5432915502840633,0.05,0.13125547437446117,0.0,0.0,43.222222222222406,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
error_trigger,burst,2,4320,1439,0.3334238286911049,0.003519104007412554,0.02316423442205235,0.13898540653231412,2.422978920546676,27.0,0.9733690581115224,86.72689367616401,3.4173577765030028,0.581596232345483,0.05,0.13125547437446117,0.0,0.0,44.555555555555344,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
generic_voi,burst,2,4320,1439,0.3321915697948277,0.011857903173500113,0.16214964095436646,0.13898540653231412,2.1320361362056985,26.0,0.988445420771225,86.72689367616401,6.992483271779059,0.4272778526092514,0.05,0.13125547437446117,0.0,0.0,34.33333333333432,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
cvoi_sf,burst,2,4320,1439,0.4330280973025778,0.006330607366226544,0.06949270326615706,0.13898540653231412,1.4176511466296038,11.0,0.9998657652659417,86.72689367616401,20.142381192431568,0.05,0.05,0.13125547437446117,0.0,0.0,6.111111111111153,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
b2croi_hq,burst,2,4320,1439,0.3450222903222788,4.780634700023162e-05,0.0,0.0,2.236275191104934,26.0,0.992538898051898,86.72689367616401,242.3551787015198,0.2888880548249199,0.05,0.13125547437446117,0.0,0.0,32.000000000000625,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
oracle,burst,3,2880,1439,0.33744639872997073,0.0042151290247857305,0.0463284688441047,0.0926569376882094,2.485753995830438,19.0,0.9590067778634562,85.96247394023628,50.19614077383514,1.2,0.05,0.13404905996229333,0.0,0.0,50.777777777777295,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
error_trigger,burst,3,2880,1439,0.33332936445501965,0.012205669678017138,0.13898540653231412,0.2548065786425759,2.4806578642575863,19.0,0.9600899295669184,85.96247394023628,3.5764356328224953,1.2,0.05,0.13404905996229333,0.0,0.0,50.11111111111074,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
generic_voi,burst,3,2880,1439,0.33529463998797704,0.017070698170025482,0.23164234422052352,0.20847810979847115,2.277507528376187,19.0,0.9753524294540541,85.96247394023628,7.850679873454541,1.2,0.05,0.13404905996229333,0.0,0.0,42.55555555555608,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
cvoi_sf,burst,3,2880,1439,0.4539931801286599,0.02128188000926569,0.2548065786425759,0.39379198517488995,1.3873059995367154,8.0,0.9995790678960588,85.96247394023628,20.414815737999835,0.05,0.05,0.13404905996229333,0.0,0.0,7.555555555555653,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
b2croi_hq,burst,3,2880,1439,0.3295939070292985,0.004213275886031966,0.0463284688441047,0.0926569376882094,2.2821403752605978,19.0,0.9914667785149743,85.96247394023628,241.93884494835467,1.1904326792854165,0.05,0.13404905996229333,0.0,0.0,31.44444444444549,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
oracle,burst,3,4320,1439,0.2858030377188701,3.271438498957606e-05,0.0,0.0,2.469770674079222,25.0,0.9738689534742083,85.96247394023628,49.54748442998419,0.6438823592496542,0.05,0.13404905996229333,0.0,0.0,47.22222222222221,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
error_trigger,burst,3,4320,1439,0.2866804746165665,0.004897416724577252,0.06949270326615706,0.0463284688441047,2.471160528144545,25.0,0.9739431575154942,85.96247394023628,3.3448072868095786,0.6427697878068254,0.05,0.13404905996229333,0.0,0.0,47.55555555555566,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
generic_voi,burst,3,4320,1439,0.28592239774065825,0.0048971999073430614,0.06949270326615706,0.0463284688441047,2.195969423210563,26.0,0.9914098157529482,85.96247394023628,7.153800808416214,0.32445690004913874,0.05,0.13404905996229333,0.0,0.0,33.888888888889774,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
cvoi_sf,burst,3,4320,1439,0.387989350296035,0.0077057021079453315,0.0926569376882094,0.13898540653231412,1.3849895760945101,8.0,0.9999121156326491,85.96247394023628,21.189304869272505,0.05,0.05,0.13404905996229333,0.0,0.0,6.111111111111189,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
b2croi_hq,burst,3,4320,1439,0.2908294767175484,3.399397729905024e-05,0.0,0.0,2.1663192031503358,26.0,0.9950141680085071,85.96247394023628,245.17598881336386,0.1947507922446006,0.05,0.13404905996229333,0.0,0.0,26.444444444444752,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
oracle,burst,4,2880,1439,0.36735490027371576,0.007350778781561268,0.11582117211026176,0.02316423442205235,2.527912902478573,20.0,0.9484019952559771,86.30993745656707,49.285559704342155,1.2,0.05,0.13615241775239492,0.0,0.0,54.666666666665606,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
error_trigger,burst,4,2880,1439,0.3598589183030843,0.01846742923326384,0.27797081306462823,0.11582117211026176,2.5496872828353023,20.0,0.9473372393956904,86.30993745656707,3.366379676965312,1.2,0.05,0.13615241775239492,0.0,0.0,56.33333333333201,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
generic_voi,burst,4,2880,1439,0.3627236899807806,0.019858054204308542,0.27797081306462823,0.20847810979847115,2.271948112114895,19.0,0.9761717878984588,86.30993745656707,7.051159223234843,1.2,0.05,0.13615241775239492,0.0,0.0,40.222222222222136,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
cvoi_sf,burst,4,2880,1439,0.5120218615308941,0.034509598332175116,0.4864489228630994,0.34746351633078526,1.4324762566597173,12.0,0.9997991441415995,86.30993745656707,20.21723236115889,0.05,0.08330000000000176,0.13615241775239492,0.0,0.0,5.777777777777811,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
b2croi_hq,burst,4,2880,1439,0.36696010508054,0.007350884410470233,0.11582117211026176,0.02316423442205235,2.28746814917767,17.0,0.9885926530651218,86.30993745656707,240.43237296165412,1.1957090817386575,0.05,0.13615241775239492,0.0,0.0,31.88888888888987,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
oracle,burst,4,4320,1439,0.31324926901166644,0.002818994672226082,0.0463284688441047,0.0,2.4324762566597173,22.0,0.9747794211449717,86.30993745656707,49.49796002531648,0.5671328695080063,0.05,0.13615241775239492,0.0,0.0,48.77777777777794,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
error_trigger,burst,4,4320,1439,0.3099821577272159,0.008725050729673382,0.13898540653231412,0.02316423442205235,2.430159833217512,22.0,0.9746830676481649,86.30993745656707,3.5720795640220984,0.5692881744088546,0.05,0.13615241775239492,0.0,0.0,48.77777777777797,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
generic_voi,burst,4,4320,1439,0.3166304061661828,0.01115897984711605,0.1853138753764188,0.0,2.192031503358814,22.0,0.9882189951641853,86.30993745656707,7.06327313141764,0.41408572972113217,0.05,0.13615241775239492,0.0,0.0,37.0000000000009,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
cvoi_sf,burst,4,4320,1439,0.40634157436207935,0.00805884364141765,0.11582117211026176,0.06949270326615706,1.428769979152189,12.0,0.9999352924275239,86.30993745656707,20.634974383757484,0.05,0.05,0.13615241775239492,0.0,0.0,5.444444444444426,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
b2croi_hq,burst,4,4320,1439,0.31363007354597655,0.006988757007180913,0.11582117211026176,0.0,2.217280518878851,20.0,0.9926759312923927,86.30993745656707,243.4007998454288,0.3085574837110609,0.05,0.13615241775239492,0.0,0.0,30.555555555556268,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
oracle,burst,5,2880,1439,0.3470261068215599,0.0038703266157053503,0.0463284688441047,0.06949270326615706,2.4396571693305535,28.0,0.9611273486623862,87.07435719249479,51.25499423010801,1.2,0.05,0.1256463332467856,0.0,0.0,47.77777777777758,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
error_trigger,burst,5,2880,1439,0.3432177781048303,0.014988130646282141,0.20847810979847115,0.16214964095436646,2.4625897614083856,28.0,0.9606564891091598,87.07435719249479,3.651712619511202,1.2,0.05,0.1256463332467856,0.0,0.0,48.11111111111102,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
generic_voi,burst,5,2880,1439,0.3305029844820963,0.011857562195969423,0.13898540653231412,0.23164234422052352,2.239286541579801,26.0,0.9748592713322157,87.07435719249479,7.608615731156436,1.2,0.05,0.1256463332467856,0.0,0.0,40.88888888888945,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
cvoi_sf,burst,5,2880,1439,0.48438771037835276,0.02129757146166319,0.2548065786425759,0.39379198517488995,1.3639101227704424,9.0,0.9999700596344474,87.07435719249479,20.919250487139585,0.05,0.05,0.1256463332467856,0.0,0.0,4.444444444444376,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
b2croi_hq,burst,5,2880,1439,0.3343896790524548,0.0038674144081538094,0.0463284688441047,0.06949270326615706,2.198285846652768,20.0,0.9912190381821533,87.07435719249479,243.24409446703004,1.1906966317122445,0.05,0.1256463332467856,0.0,0.0,28.888888888890012,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
oracle,burst,5,4320,1439,0.28616028461043347,3.280055594162608e-05,0.0,0.0,2.3187398656474403,21.0,0.9728230562410709,87.07435719249479,50.348275940725486,0.6951700930539517,0.05,0.1256463332467856,0.0,0.0,48.99999999999975,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
error_trigger,burst,5,4320,1439,0.2855626824584185,0.004202237665045169,0.0463284688441047,0.0926569376882094,2.3161917998610146,21.0,0.9743638607700065,87.07435719249479,3.4666362447020824,0.6769214155380976,0.05,0.1256463332467856,0.0,0.0,47.99999999999988,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
generic_voi,burst,5,4320,1439,0.2853107589772803,0.006981877229557562,0.0926569376882094,0.0926569376882094,2.14616631920315,21.0,0.9909685761772747,87.07435719249479,7.1267113108977505,0.42833833686380424,0.05,0.1256463332467856,0.0,0.0,34.111111111112,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
cvoi_sf,burst,5,4320,1439,0.3847405850807704,0.005619677553856843,0.06949270326615706,0.0926569376882094,1.3592772758860319,9.0,0.9999700596344474,87.07435719249479,20.38625867123495,0.05,0.05,0.1256463332467856,0.0,0.0,4.666666666666607,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
b2croi_hq,burst,5,4320,1439,0.2891923121964764,3.3701181375955516e-05,0.0,0.0,2.1197590919620106,21.0,0.9968391464443768,87.07435719249479,243.09422385725475,0.3411186832427503,0.05,0.1256463332467856,0.0,0.0,30.222222222222573,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
oracle,burst,6,2880,1439,0.34120012891097956,0.002478922399814686,0.02316423442205235,0.06949270326615706,2.4658327542274727,32.0,0.9536749064042993,87.83877692842252,50.745544399512134,1.2,0.05,0.11645149084766558,0.0,0.0,51.11111111111064,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
error_trigger,burst,6,2880,1439,0.33643638611666177,0.01533374936298355,0.23164234422052352,0.0926569376882094,2.463284688441047,32.0,0.9543130762193787,87.83877692842252,3.5070931578418754,1.2,0.05,0.11645149084766558,0.0,0.0,50.777777777777345,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
generic_voi,burst,6,2880,1439,0.3291156090123937,0.01811161362056984,0.2548065786425759,0.1853138753764188,2.1568218670372943,21.0,0.9720421597358844,87.83877692842252,7.240513962246296,1.2,0.05,0.11645149084766558,0.0,0.0,41.22222222222265,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
cvoi_sf,burst,6,2880,1439,0.4768533050917905,0.02650517581653926,0.34746351633078526,0.3706277507528376,1.3759555246699096,18.0,0.999732531894606,87.83877692842252,20.348587393103124,0.05,0.05,0.11645149084766558,0.0,0.0,8.111111111111036,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
b2croi_hq,burst,6,2880,1439,0.3333951841691154,0.002477379661802177,0.02316423442205235,0.06949270326615706,2.206624971044707,20.0,0.9938250718592504,87.83877692842252,242.42804271976067,1.1791035943481867,0.05,0.11645149084766558,0.0,0.0,28.22222222222321,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
oracle,burst,6,4320,1439,0.3113315939231285,3.8924252953439826e-05,0.0,0.0,2.388927495946259,26.0,0.9725516552748662,87.83877692842252,49.73980310794336,0.5892517003566841,0.05,0.11645149084766558,0.0,0.0,46.66666666666686,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
error_trigger,burst,6,4320,1439,0.31026169280575167,0.00351332499420894,0.0463284688441047,0.0463284688441047,2.391012277044244,26.0,0.9725516552748662,87.83877692842252,3.3406080429580083,0.594836723376822,0.05,0.11645149084766558,0.0,0.0,46.666666666666835,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
generic_voi,burst,6,4320,1439,0.31366348637235747,0.003166574936298355,0.0463284688441047,0.02316423442205235,2.1216122307157748,27.0,0.9906272409921385,87.83877692842252,6.977320115435985,0.47760201706108174,0.05,0.11645149084766558,0.0,0.0,36.44444444444545,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
cvoi_sf,burst,6,4320,1439,0.4366277796090463,0.0025121445448227937,0.0,0.16214964095436646,1.369469539031735,17.0,0.9982577548949423,87.83877692842252,20.27477243400028,0.05,0.05,0.11645149084766558,0.0,0.0,10.44444444444469,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
b2croi_hq,burst,6,4320,1439,0.312510050744994,3.9105860551308726e-05,0.0,0.0,2.1107250405374103,27.0,0.9948621490668608,87.83877692842252,240.57291287124997,0.31237134610121486,0.05,0.11645149084766558,0.0,0.0,31.111111111111985,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
oracle,burst,7,2880,1439,0.3907189505616764,0.003536510539726662,0.0463284688441047,0.0463284688441047,2.4359508918230253,26.0,0.9476702066071261,87.49131341209173,49.851624433616536,1.2,0.05,0.12236404278378782,0.0,0.0,55.77777777777643,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
error_trigger,burst,7,2880,1439,0.3843867412325883,0.015695959230947416,0.23164234422052352,0.11582117211026176,2.419504285383368,26.0,0.9498637397196997,87.49131341209173,3.6238475322148673,1.2,0.05,0.12236404278378782,0.0,0.0,54.77777777777633,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
generic_voi,burst,7,2880,1439,0.38381364310600935,0.017086021774380355,0.23164234422052352,0.20847810979847115,2.1795228167709055,20.0,0.9723708054108855,87.49131341209173,6.993244663579874,1.2,0.05,0.12236404278378782,0.0,0.0,43.55555555555518,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
cvoi_sf,burst,7,2880,1439,0.5109103512501205,0.023046410006949264,0.27797081306462823,0.4169562195969423,1.394255269863331,9.0,0.9997788699093608,87.49131341209173,20.14148700302771,0.05,0.05,0.12236404278378782,0.0,0.0,5.888888888888915,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
b2croi_hq,burst,7,2880,1439,0.3931318465598716,0.0035407570071809115,0.0463284688441047,0.0463284688441047,2.233727125318508,20.0,0.9890856340673424,87.49131341209173,244.47589174244368,1.1958475924174639,0.05,0.12236404278378782,0.0,0.0,32.5555555555566,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
oracle,burst,7,4320,1439,0.3289483361731353,4.3331943479267974e-05,0.0,0.0,2.550845494556405,27.0,0.9651429708688902,87.49131341209173,49.66194609398847,0.8013892107028139,0.05,0.12236404278378782,0.0,0.0,53.44444444444306,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
error_trigger,burst,7,4320,1439,0.328527489126215,0.003170401667824878,0.0463284688441047,0.02316423442205235,2.551308779244846,27.0,0.9647167073150846,87.49131341209173,3.6567921379401174,0.8098412371580239,0.05,0.12236404278378782,0.0,0.0,53.77777777777638,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
generic_voi,burst,7,4320,1439,0.33177860294676387,0.0031712263145703026,0.0463284688441047,0.02316423442205235,2.267315265230484,38.0,0.9843771466330098,87.49131341209173,7.701804820976276,0.4781120162764377,0.05,0.12236404278378782,0.0,0.0,40.44444444444421,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
cvoi_sf,burst,7,4320,1439,0.41956961197677684,0.005283656242761176,0.06949270326615706,0.06949270326615706,1.3921704887653463,10.0,0.9991768105704085,87.49131341209173,20.48919772628314,0.05,0.05,0.12236404278378782,0.0,0.0,9.444444444444521,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
b2croi_hq,burst,7,4320,1439,0.33664295005659367,4.538614778781562e-05,0.0,0.0,2.2355802640722726,27.0,0.9904083414045031,87.49131341209173,241.46951560760752,0.4065819398190243,0.05,0.12236404278378782,0.0,0.0,35.66666666666752,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
oracle,burst,8,2880,1439,0.3431087344575355,4.739772990502662e-05,0.0,0.0,2.2694000463284687,19.0,0.9571104957538965,90.54899235580264,50.10625382605746,1.2,0.05,0.08980869588186147,0.0,0.0,51.55555555555497,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
error_trigger,burst,8,2880,1439,0.3218430774905106,0.016719713690062542,0.2548065786425759,0.0926569376882094,2.2594394255269865,19.0,0.9566037884026999,90.54899235580264,3.4249047900836778,1.2,0.05,0.08980869588186147,0.0,0.0,51.8888888888881,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
generic_voi,burst,8,2880,1439,0.3206247120359963,0.014287253185082232,0.20847810979847115,0.11582117211026176,2.0488765346305304,17.0,0.9701567499164878,90.54899235580264,7.0374516224653005,1.2,0.05,0.08980869588186147,0.0,0.0,46.111111111110894,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
cvoi_sf,burst,8,2880,1439,0.4626546066334171,0.0202455269863331,0.2548065786425759,0.3242992819087329,1.250405374102386,9.0,0.9999034246115617,90.54899235580264,20.20179115098599,0.05,0.05,0.08980869588186147,0.0,0.0,6.000000000000072,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
b2croi_hq,burst,8,2880,1439,0.33825451188007966,4.6697243456103784e-05,0.0,0.0,2.1216122307157748,20.0,0.9911763368443223,90.54899235580264,241.63012199143958,1.1913031832260357,0.05,0.08980869588186147,0.0,0.0,30.666666666667766,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
oracle,burst,8,4320,1439,0.29209581262812906,3.415612694000457e-05,0.0,0.0,2.26546212647672,26.0,0.9746225123420967,90.54899235580264,49.77592984033209,0.5565590572493556,0.05,0.08980869588186147,0.0,0.0,45.77777777777828,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
error_trigger,burst,8,4320,1439,0.29069741005102295,0.00941536066712995,0.13898540653231412,0.06949270326615706,2.258512856150104,26.0,0.9742428369859424,90.54899235580264,3.5604552635722393,0.5636965096683816,0.05,0.08980869588186147,0.0,0.0,46.11111111111146,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
generic_voi,burst,8,4320,1439,0.2932856197504938,0.009415959230947415,0.13898540653231412,0.06949270326615706,2.0108871901783645,27.0,0.9899197201271437,90.54899235580264,7.100569356434809,0.3166443670102222,0.05,0.08980869588186147,0.0,0.0,34.00000000000076,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
cvoi_sf,burst,8,4320,1439,0.4025974125662741,0.013616883020616167,0.1853138753764188,0.16214964095436646,1.2480889506601807,9.0,0.9999700596344474,90.54899235580264,20.092022059973306,0.05,0.05,0.08980869588186147,0.0,0.0,4.333333333333205,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
b2croi_hq,burst,8,4320,1439,0.29303175243570007,3.438776928422515e-05,0.0,0.0,2.060690294185777,27.0,0.9936619721689175,90.54899235580264,249.04647304548976,0.24707889328116875,0.05,0.08980869588186147,0.0,0.0,29.111111111111708,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
oracle,burst,9,2880,1439,0.31777316009774836,0.0003880185313875375,0.0,0.02316423442205235,2.316655084549456,21.0,0.9630933461328988,89.71507991660876,51.22884717893536,1.2,0.05,0.10247626275849867,0.0,0.0,46.77777777777731,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
error_trigger,burst,9,2880,1439,0.31285191282531294,0.016370063470002312,0.23164234422052352,0.16214964095436646,2.3178132962705584,21.0,0.9628864445358946,89.71507991660876,3.8789010437139417,1.2,0.05,0.10247626275849867,0.0,0.0,47.11111111111072,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
generic_voi,burst,9,2880,1439,0.3095951366393012,0.018454027333796617,0.2548065786425759,0.20847810979847115,2.1276349316655083,19.0,0.9798161899178424,89.71507991660876,7.444005275094692,1.2,0.05,0.10247626275849867,0.0,0.0,38.55555555555595,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
cvoi_sf,burst,9,2880,1439,0.4540177192455574,0.016764331711836923,0.20847810979847115,0.27797081306462823,1.305767894371091,11.0,0.9999497784699335,89.71507991660876,21.262046242879652,0.05,0.05,0.10247626275849867,0.0,0.0,4.222222222222196,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
b2croi_hq,burst,9,2880,1439,0.31077392363008943,0.00038614037526059754,0.0,0.02316423442205235,2.124391938846421,19.0,0.9933731023945388,89.71507991660876,249.81839663062382,1.1843304610198833,0.05,0.10247626275849867,0.0,0.0,28.000000000001048,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
oracle,burst,9,4320,1439,0.36747956512534063,0.0028339383831364378,0.0463284688441047,0.0,2.2691684039842484,24.0,0.9784938614982377,89.71507991660876,54.49024256405532,0.6650406708215482,0.05,0.10247626275849867,0.0,0.0,41.666666666666536,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
error_trigger,burst,9,4320,1439,0.3662110049418814,0.0066556812601343525,0.0926569376882094,0.06949270326615706,2.2659254111651608,24.0,0.9784467014910211,89.71507991660876,3.805448234151166,0.6603891392296313,0.05,0.10247626275849867,0.0,0.0,41.999999999999964,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
generic_voi,burst,9,4320,1439,0.3708614882708389,0.00630947695158675,0.0926569376882094,0.0463284688441047,2.0062543432939544,22.0,0.9928044343248811,89.71507991660876,7.294765039320577,0.39956406357949814,0.05,0.10247626275849867,0.0,0.0,31.333333333334277,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
cvoi_sf,burst,9,4320,1439,0.4890538434290617,0.008092524438267315,0.0926569376882094,0.16214964095436646,1.305767894371091,13.0,0.9997788699093608,89.71507991660876,20.77880818357975,0.05,0.05,0.10247626275849867,0.0,0.0,6.222222222222343,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
b2croi_hq,burst,9,4320,1439,0.3670394600721873,0.004224067639564511,0.06949270326615706,0.0,2.043317118369238,20.0,0.9965772032689827,89.71507991660876,243.57903635490473,0.3412329054584426,0.05,0.10247626275849867,0.0,0.0,28.77777777777834,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
oracle,burst,10,2880,1439,0.39796985078784664,0.00840354412786657,0.13898540653231412,0.0,2.571693305536252,21.0,0.9521015957092182,84.15566365531619,49.949498491813486,1.2,0.05,0.15523894007630779,0.0,0.0,51.33333333333248,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
error_trigger,burst,10,2880,1439,0.38910045399697935,0.01569749362983553,0.23164234422052352,0.11582117211026176,2.5587213342599027,21.0,0.9538330507377656,84.15566365531619,3.4496587001517303,1.2,0.05,0.15523894007630779,0.0,0.0,50.99999999999935,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
generic_voi,burst,10,2880,1439,0.3864117064180126,0.01847633541811443,0.27797081306462823,0.11582117211026176,2.403984248320593,21.0,0.971609781595297,84.15566365531619,7.046685808760848,1.2,0.05,0.15523894007630779,0.0,0.0,41.11111111111044,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
cvoi_sf,burst,10,2880,1439,0.5329802417597073,0.03104783599722029,0.4169562195969423,0.39379198517488995,1.5323141070187631,17.0,0.9995935436189969,84.15566365531619,20.344421965515988,0.05,0.05,0.15523894007630779,0.0,0.0,7.000000000000192,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
b2croi_hq,burst,10,2880,1439,0.394001214587391,0.008402947417187862,0.13898540653231412,0.0,2.4095436645818857,21.0,0.9897635766682583,84.15566365531619,246.5250523588759,1.191854518040177,0.05,0.15523894007630779,0.0,0.0,31.555555555556566,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
oracle,burst,10,4320,1439,0.324055676331599,0.009076122307157748,0.13898540653231412,0.0463284688441047,2.7449617790132037,32.0,0.9708663348116308,84.15566365531619,49.60788840873269,0.5541282080944578,0.05,0.15523894007630779,0.0,0.0,48.444444444444265,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
error_trigger,burst,10,4320,1439,0.32144144726229107,0.01463484086170952,0.20847810979847115,0.13898540653231412,2.7475098447996293,32.0,0.9707352564075519,84.15566365531619,3.418246909647227,0.56285924412591,0.05,0.15523894007630779,0.0,0.0,48.44444444444424,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
generic_voi,burst,10,4320,1439,0.31613688324405365,0.016023380125086865,0.23164234422052352,0.13898540653231412,2.4466064396571694,33.0,0.9864677077661332,84.15566365531619,7.034403749607644,0.45198503972242127,0.05,0.15523894007630779,0.0,0.0,36.111111111111946,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
cvoi_sf,burst,10,4320,1439,0.41623911977272376,0.02717469539031735,0.4169562195969423,0.13898540653231412,1.5297660412323373,17.0,0.9998367984688027,84.15566365531619,20.84959812411848,0.05,0.0764000000000011,0.15523894007630779,1.1280000000000232,0.0,5.333333333333276,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
b2croi_hq,burst,10,4320,1439,0.3219104697793381,0.010465808663423672,0.16214964095436646,0.0463284688441047,2.45587213342599,26.0,0.992724472972539,84.15566365531619,247.5378493573892,0.3376518091876497,0.05,0.15523894007630779,0.0,0.0,33.777777777778645,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,1
oracle,burst,11,2880,1439,0.3755122352185564,0.0014462645355570994,0.02316423442205235,0.0,2.4607366226546215,21.0,0.9495605799015461,87.2133425990271,49.64777788819126,1.2,0.05,0.12551193745989359,0.0,0.0,54.44444444444394,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
error_trigger,burst,11,2880,1439,0.37078440226676523,0.013953543664581883,0.1853138753764188,0.1853138753764188,2.4709288858003244,21.0,0.9494978813394171,87.2133425990271,3.74782989041063,1.2,0.05,0.12551193745989359,0.0,0.0,54.11111111111064,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
generic_voi,burst,11,2880,1439,0.3699264674971741,0.01638557146166319,0.20847810979847115,0.2548065786425759,2.1746583275422746,16.0,0.9720558488702494,87.2133425990271,7.590284646126941,1.2,0.05,0.12551193745989359,0.0,0.0,43.88888888888878,mendeley_3dw54yhhcc,humidity_inside,35.0,85.0,0
