window,t,loop,p_gaussian,p_empirical,true_violation,mu,xt,age
5,12211,0,0.9671301734099578,0.9895781637717121,1.0,32.820780070313155,33.0,0
5,12211,1,0.905833275602479,0.9875930521091811,1.0,32.64274751152776,33.0,2
5,12211,2,0.7759103980863311,0.975682382133995,1.0,31.588759414723757,32.0,3
5,12212,0,0.9671301734099578,0.9895781637717121,1.0,32.820780070313155,33.0,0
5,12212,1,0.8842280061926718,0.9875930521091811,1.0,32.584987956274965,33.0,3
5,12212,2,0.7539488450178289,0.975682382133995,1.0,31.53197170856716,32.0,4
5,12213,0,0.9671301734099578,0.9895781637717121,1.0,32.820780070313155,34.0,0
5,12213,1,0.8641119249158177,0.9875930521091811,1.0,32.52772603554703,33.0,4
5,12213,2,0.734510637563341,0.975682382133995,1.0,31.47566191497459,32.0,5
5,12214,0,0.9933097384376574,0.9950372208436724,1.0,33.791520485521644,34.0,0
5,12214,1,0.8454632252271813,0.9875930521091811,1.0,32.47095746191275,33.0,5
5,12214,2,0.7171362129612728,0.975682382133995,1.0,31.419826011941396,33.0,6
5,12215,0,0.9857567240587746,0.9950372208436724,1.0,33.74036079840744,34.0,1
5,12215,1,0.8281864743228216,0.9875930521091811,1.0,32.41467798487977,33.0,6
5,12215,2,0.9556134866744116,0.9890818858560794,1.0,32.728790214400384,33.0,0
5,12216,0,0.9933097384376574,0.9950372208436724,1.0,33.791520485521644,34.0,0
5,12216,1,0.8121645020456432,0.9875930521091811,1.0,32.35888339057643,34.0,7
5,12216,2,0.9320730140424311,0.9890818858560794,1.0,32.66240826541511,33.0,1
5,12217,0,0.9857567240587746,0.9950372208436724,1.0,33.74036079840744,34.0,1
5,12217,1,0.987844014501714,0.9910669975186104,1.0,33.72575719298801,34.0,0
5,12217,2,0.9087899357990303,0.9890818858560794,1.0,32.596584971983866,33.0,2
5,12218,0,0.9933097384376574,0.9950372208436724,1.0,33.791520485521644,34.0,0
5,12218,1,0.9765159402657637,0.9910669975186104,1.0,33.65866683513647,34.0,1
5,12218,2,0.8865547197149848,0.9890818858560794,1.0,32.531315632587145,33.0,3
5,12219,0,0.9933097384376574,0.9950372208436724,1.0,33.791520485521644,34.0,0
5,12219,1,0.96312225567391,0.9910669975186104,1.0,33.59215450248277,34.0,2
5,12219,2,0.8656435536825615,0.9890818858560794,1.0,32.46659558527237,33.0,4
5,12220,0,0.9933097384376574,0.9950372208436724,1.0,33.791520485521644,35.0,0
5,12220,1,0.9486612546633781,0.9910669975186104,1.0,33.526215214980006,34.0,3
5,12220,2,0.8461023180779979,0.9890818858560794,1.0,32.402420207320915,33.0,5
5,12221,0,0.9990542513596927,0.9975186104218362,1.0,34.76226090073013,35.0,0
5,12221,1,0.9337944449156743,0.9910669975186104,1.0,33.46084403548747,34.0,4
5,12221,2,0.8278783537462524,0.9890818858560794,1.0,32.3387849149179,33.0,6
5,12222,0,0.9990542513596927,0.9975186104218362,1.0,34.76226090073013,35.0,0
5,12222,1,0.9189341304658483,0.9910669975186104,1.0,33.39603606940099,34.0,5
5,12222,2,0.8108814813839664,0.9890818858560794,1.0,32.27568516282482,33.0,7
5,12223,0,0.9990542513596927,0.9975186104218362,1.0,34.76226090073013,35.0,0
5,12223,1,0.9043280811893959,0.9910669975186104,1.0,33.33178646428647,34.0,6
5,12223,2,0.7950120133170064,0.9890818858560794,1.0,32.21311644405486,33.0,8
5,12224,0,0.9990542513596927,0.9975186104218362,1.0,34.76226090073013,35.0,0
5,12224,1,0.8901198540851532,0.9910669975186104,1.0,33.268090409516546,34.0,7
5,12224,2,0.78017312161354,0.9890818858560794,1.0,32.151074289551,33.0,9
5,12225,0,0.9990542513596927,0.9975186104218362,1.0,34.76226090073013,35.0,0
5,12225,1,0.876388143654049,0.9910669975186104,1.0,33.2049431359104,34.0,8
5,12225,2,0.7662757391236401,0.9890818858560794,1.0,32.08955426786678,34.0,10
5,12226,0,0.9970638073369407,0.9975186104218362,1.0,34.703921077923596,36.0,1
5,12226,1,0.863171638440844,0.9910669975186104,1.0,33.14233991537668,35.0,9
5,12226,2,0.9894127724057589,0.9915632754342432,1.0,33.69554968640221,34.0,0
5,12227,0,0.9999080056194306,0.9995037220843672,1.0,35.73300131593863,36.0,0
5,12227,1,0.8504845274649762,0.9910669975186104,1.0,33.08027606055949,35.0,10
5,12227,2,0.9787405237968696,0.9915632754342432,1.0,33.621031707115,33.0,1
5,12228,0,0.9995485025008237,0.9995037220843672,1.0,35.66748135743977,36.0,1
5,12228,1,0.9977164735116244,0.996029776674938,1.0,34.691737524019885,35.0,0
5,12228,2,0.9657306401843018,0.9915632754342432,1.0,33.54714085438314,33.0,2
5,12229,0,0.9986771165671213,0.9995037220843672,1.0,35.60244602097292,36.0,2
5,12229,1,0.9939046891254106,0.996029776674938,1.0,34.61632464427641,35.0,1
5,12229,2,0.9556134866744116,0.9890818858560794,1.0,32.728790214400384,33.0,0
5,12230,0,0.9999080056194306,0.9995037220843672,1.0,35.73300131593863,36.0,0
5,12230,1,0.988111991766169,0.996029776674938,1.0,34.5415614934378,34.0,2
5,12230,2,0.9320730140424311,0.9890818858560794,1.0,32.66240826541511,33.0,1
5,12231,0,0.9995485025008237,0.9995037220843672,1.0,35.66748135743977,36.0,1
5,12231,1,0.987844014501714,0.9910669975186104,1.0,33.72575719298801,34.0,0
5,12231,2,0.9087899357990303,0.9890818858560794,1.0,32.596584971983866,33.0,2
5,12232,0,0.9999080056194306,0.9995037220843672,1.0,35.73300131593863,36.0,0
5,12232,1,0.9765159402657637,0.9910669975186104,1.0,33.65866683513647,34.0,1
5,12232,2,0.8865547197149848,0.9890818858560794,1.0,32.531315632587145,33.0,3
5,12233,0,0.9999080056194306,0.9995037220843672,1.0,35.73300131593863,36.0,0
5,12233,1,0.96312225567391,0.9910669975186104,1.0,33.59215450248277,35.0,2
5,12233,2,0.8656435536825615,0.9890818858560794,1.0,32.46659558527237,33.0,4
5,12234,0,0.9995485025008237,0.9995037220843672,1.0,35.66748135743977,36.0,1
5,12234,1,0.9977164735116244,0.996029776674938,1.0,34.691737524019885,35.0,0
5,12234,2,0.8461023180779979,0.9890818858560794,1.0,32.402420207320915,33.0,5
5,12235,0,0.9999080056194306,0.9995037220843672,1.0,35.73300131593863,36.0,0
5,12235,1,0.9939046891254106,0.996029776674938,1.0,34.61632464427641,34.0,1
5,12235,2,0.8278783537462524,0.9890818858560794,1.0,32.3387849149179,33.0,6
5,12236,0,0.9995485025008237,0.9995037220843672,1.0,35.66748135743977,36.0,1
5,12236,1,0.987844014501714,0.9910669975186104,1.0,33.72575719298801,35.0,0
5,12236,2,0.8108814813839664,0.9890818858560794,1.0,32.27568516282482,33.0,7
5,12237,0,0.9986771165671213,0.9995037220843672,1.0,35.60244602097292,36.0,2
5,12237,1,0.9977164735116244,0.996029776674938,1.0,34.691737524019885,34.0,0
5,12237,2,0.7950120133170064,0.9890818858560794,1.0,32.21311644405486,33.0,8
5,12238,0,0.9971201176396947,0.9995037220843672,1.0,35.53789172200416,36.0,3
5,12238,1,0.987844014501714,0.9910669975186104,1.0,33.72575719298801,35.0,0
5,12238,2,0.78017312161354,0.9890818858560794,1.0,32.151074289551,33.0,9
5,12239,0,0.994800256058542,0.9995037220843672,1.0,35.47381490251278,36.0,4
5,12239,1,0.9977164735116244,0.996029776674938,1.0,34.691737524019885,35.0,0
5,12239,2,0.7662757391236401,0.9890818858560794,1.0,32.08955426786678,32.0,10
5,12240,0,0.9917201490429243,0.9995037220843672,1.0,35.41021203079515,36.0,5
5,12240,1,0.9939046891254106,0.996029776674938,1.0,34.61632464427641,34.0,1
5,12240,2,0.8641055702584953,0.975682382133995,1.0,31.762030742398576,32.0,0
5,12241,0,0.9879333121346188,0.9995037220843672,1.0,35.347079601270096,36.0,6
5,12241,1,0.987844014501714,0.9910669975186104,1.0,33.72575719298801,34.0,0
5,12241,2,0.8300631007601684,0.975682382133995,1.0,31.703784823715235,33.0,1
5,12242,0,0.9835194572295007,0.9995037220843672,1.0,35.28441413428567,36.0,7
5,12242,1,0.9765159402657637,0.9910669975186104,1.0,33.65866683513647,35.0,1
5,12242,2,0.9556134866744116,0.9890818858560794,1.0,32.728790214400384,33.0,0
5,12243,0,0.9785676745284501,0.9995037220843672,1.0,35.22221217592736,36.0,8
5,12243,1,0.9977164735116244,0.996029776674938,1.0,34.691737524019885,35.0,0
5,12243,2,0.9320730140424311,0.9890818858560794,1.0,32.66240826541511,32.0,1
5,12244,0,0.973166375285665,0.9995037220843672,1.0,35.160470297827736,36.0,9
5,12244,1,0.9939046891254106,0.996029776674938,1.0,34.61632464427641,35.0,1
5,12244,2,0.8641055702584953,0.975682382133995,1.0,31.762030742398576,33.0,0
5,12245,0,0.9673979420255011,0.9995037220843672,1.0,35.099185096977465,36.0,10
5,12245,1,0.988111991766169,0.996029776674938,1.0,34.5415614934378,35.0,2
5,12245,2,0.9556134866744116,0.9890818858560794,1.0,32.728790214400384,33.0,0
5,12246,0,0.9999080056194306,0.9995037220843672,1.0,35.73300131593863,36.0,0
5,12246,1,0.9806625633871034,0.996029776674938,1.0,34.46744247368506,35.0,3
5,12246,2,0.9320730140424311,0.9890818858560794,1.0,32.66240826541511,33.0,1
5,12247,0,0.9999080056194306,0.9995037220843672,1.0,35.73300131593863,36.0,0
5,12247,1,0.9719557986651428,0.996029776674938,1.0,34.39396203542791,35.0,4
5,12247,2,0.9087899357990303,0.9890818858560794,1.0,32.596584971983866,33.0,2
5,12248,0,0.9999080056194306,0.9995037220843672,1.0,35.73300131593863,36.0,0
5,12248,1,0.9623576778745351,0.996029776674938,1.0,34.32111467688924,35.0,5
5,12248,2,0.8865547197149848,0.9890818858560794,1.0,32.531315632587145,32.0,3
5,12249,0,0.9995485025008237,0.9995037220843672,1.0,35.66748135743977,36.0,1
5,12249,1,0.9521679469576142,0.996029776674938,1.0,34.248894943693166,35.0,6
5,12249,2,0.8641055702584953,0.975682382133995,1.0,31.762030742398576,33.0,0
5,12250,0,0.9986771165671213,0.9995037220843672,1.0,35.60244602097292,36.0,2
5,12250,1,0.9416193791992273,0.996029776674938,1.0,34.17729742845666,35.0,7
5,12250,2,0.9556134866744116,0.9890818858560794,1.0,32.728790214400384,32.0,0
5,12251,0,0.9971201176396947,0.9995037220843672,1.0,35.53789172200416,41.0,3
5,12251,1,0.9308877550795741,0.996029776674938,1.0,34.10631677038466,40.0,8
5,12251,2,0.8641055702584953,0.975682382133995,1.0,31.762030742398576,38.0,0
5,12252,0,0.994800256058542,0.9995037220843672,1.0,35.47381490251278,46.0,4
5,12252,1,0.9201037295003716,0.996029776674938,1.0,34.03594765486868,45.0,9
5,12252,2,0.9999988013386473,0.9995037220843672,1.0,37.56258757440949,43.0,0
5,12253,0,1.0,1.0,1.0,45.44040546802357,40.0,0
5,12253,1,0.9093634453667216,0.9925558312655087,1.0,33.9661848130889,43.0,10
5,12253,2,0.9999851910997635,0.9995037220843672,1.0,37.45552547391456,40.0,1
5,12254,0,1.0,1.0,1.0,45.303084152601436,36.0,1
5,12254,1,0.9999999999999698,1.0,1.0,42.41958017227478,38.0,0
5,12254,2,0.9999196363266094,0.9995037220843672,1.0,37.349364383980216,34.0,2
5,12255,0,0.9999080056194306,0.9995037220843672,1.0,35.73300131593863,36.0,0
5,12255,1,0.9999999999869011,1.0,1.0,42.27758711739581,36.0,1
5,12255,2,0.9997281074728123,0.9995037220843672,1.0,37.2440967219042,33.0,3
5,12256,0,0.9995485025008237,0.9995037220843672,1.0,35.66748135743977,36.0,1
5,12256,1,0.9996868984671732,0.9985111662531018,1.0,35.65771785505174,36.0,0
5,12256,2,0.9993163328655441,0.9995037220843672,1.0,37.13971496879858,33.0,4
5,12257,0,0.9986771165671213,0.9995037220843672,1.0,35.60244602097292,36.0,2
5,12257,1,0.9987632644340425,0.9985111662531018,1.0,35.57398245341633,36.0,1
5,12257,2,0.9556134866744116,0.9890818858560794,1.0,32.728790214400384,33.0,0
5,12258,0,0.9999080056194306,0.9995037220843672,1.0,35.73300131593863,36.0,0
5,12258,1,0.9968651423142199,0.9985111662531018,1.0,35.490968484392795,35.0,2
5,12258,2,0.9320730140424311,0.9890818858560794,1.0,32.66240826541511,33.0,1
5,12259,0,0.9995485025008237,0.9995037220843672,1.0,35.66748135743977,36.0,1
5,12259,1,0.9977164735116244,0.996029776674938,1.0,34.691737524019885,35.0,0
5,12259,2,0.9087899357990303,0.9890818858560794,1.0,32.596584971983866,33.0,2
5,12260,0,0.9999080056194306,0.9995037220843672,1.0,35.73300131593863,36.0,0
5,12260,1,0.9939046891254106,0.996029776674938,1.0,34.61632464427641,35.0,1
5,12260,2,0.8865547197149848,0.9890818858560794,1.0,32.531315632587145,33.0,3
5,12261,0,0.9999080056194306,0.9995037220843672,1.0,35.73300131593863,36.0,0
5,12261,1,0.988111991766169,0.996029776674938,1.0,34.5415614934378,35.0,2
5,12261,2,0.8656435536825615,0.9890818858560794,1.0,32.46659558527237,33.0,4
5,12262,0,0.9999080056194306,0.9995037220843672,1.0,35.73300131593863,36.0,0
5,12262,1,0.9806625633871034,0.996029776674938,1.0,34.46744247368506,35.0,3
5,12262,2,0.8461023180779979,0.9890818858560794,1.0,32.402420207320915,33.0,5
5,12263,0,0.9999080056194306,0.9995037220843672,1.0,35.73300131593863,36.0,0
5,12263,1,0.9719557986651428,0.996029776674938,1.0,34.39396203542791,35.0,4
5,12263,2,0.8278783537462524,0.9890818858560794,1.0,32.3387849149179,33.0,6
5,12264,0,0.9999080056194306,0.9995037220843672,1.0,35.73300131593863,35.0,0
5,12264,1,0.9623576778745351,0.996029776674938,1.0,34.32111467688924,35.0,5
5,12264,2,0.8108814813839664,0.9890818858560794,1.0,32.27568516282482,32.0,7
5,12265,0,0.9990542513596927,0.9975186104218362,1.0,34.76226090073013,35.0,0
5,12265,1,0.9521679469576142,0.996029776674938,1.0,34.248894943693166,35.0,6
5,12265,2,0.7950120133170064,0.9890818858560794,1.0,32.21311644405486,32.0,8
5,12266,0,0.9970638073369407,0.9975186104218362,1.0,34.703921077923596,35.0,1
5,12266,1,0.9416193791992273,0.996029776674938,1.0,34.17729742845666,35.0,7
5,12266,2,0.8641055702584953,0.975682382133995,1.0,31.762030742398576,32.0,0
5,12267,0,0.9990542513596927,0.9975186104218362,1.0,34.76226090073013,35.0,0
5,12267,1,0.9308877550795741,0.996029776674938,1.0,34.10631677038466,35.0,8
5,12267,2,0.8300631007601684,0.975682382133995,1.0,31.703784823715235,32.0,1
5,12268,0,0.9990542513596927,0.9975186104218362,1.0,34.76226090073013,35.0,0
5,12268,1,0.9201037295003716,0.996029776674938,1.0,34.03594765486868,34.0,9
5,12268,2,0.8010097135868945,0.975682382133995,1.0,31.646029089584616,32.0,2
5,12269,0,0.9970638073369407,0.9975186104218362,1.0,34.703921077923596,34.0,1
5,12269,1,0.987844014501714,0.9910669975186104,1.0,33.72575719298801,34.0,0
5,12269,2,0.7759103980863311,0.975682382133995,1.0,31.588759414723757,32.0,3
5,12270,0,0.9933097384376574,0.9950372208436724,1.0,33.791520485521644,34.0,0
5,12270,1,0.9765159402657637,0.9910669975186104,1.0,33.65866683513647,34.0,1
5,12270,2,0.7539488450178289,0.975682382133995,1.0,31.53197170856716,32.0,4
5,12271,0,0.9933097384376574,0.9950372208436724,1.0,33.791520485521644,34.0,0
5,12271,1,0.96312225567391,0.9910669975186104,1.0,33.59215450248277,34.0,2
5,12271,2,0.734510637563341,0.975682382133995,1.0,31.47566191497459,33.0,5
5,12272,0,0.9857567240587746,0.9950372208436724,1.0,33.74036079840744,34.0,1
5,12272,1,0.9486612546633781,0.9910669975186104,1.0,33.526215214980006,34.0,3
5,12272,2,0.9556134866744116,0.9890818858560794,1.0,32.728790214400384,32.0,0
5,12273,0,0.9761341305287391,0.9950372208436724,1.0,33.68957951677599,34.0,2
5,12273,1,0.9337944449156743,0.9910669975186104,1.0,33.46084403548747,34.0,4
5,12273,2,0.8641055702584953,0.975682382133995,1.0,31.762030742398576,32.0,0
5,12274,0,0.9933097384376574,0.9950372208436724,1.0,33.791520485521644,34.0,0
5,12274,1,0.9189341304658483,0.9910669975186104,1.0,33.39603606940099,34.0,5
5,12274,2,0.8300631007601684,0.975682382133995,1.0,31.703784823715235,32.0,1
5,12275,0,0.9933097384376574,0.9950372208436724,1.0,33.791520485521644,34.0,0
5,12275,1,0.9043280811893959,0.9910669975186104,1.0,33.33178646428647,34.0,6
5,12275,2,0.8010097135868945,0.975682382133995,1.0,31.646029089584616,32.0,2
5,12276,0,0.9933097384376574,0.9950372208436724,1.0,33.791520485521644,33.0,0
5,12276,1,0.8901198540851532,0.9910669975186104,1.0,33.268090409516546,33.0,7
5,12276,2,0.7759103980863311,0.975682382133995,1.0,31.588759414723757,31.0,3
5,12277,0,0.9671301734099578,0.9895781637717121,1.0,32.820780070313155,33.0,0
5,12277,1,0.876388143654049,0.9910669975186104,1.0,33.2049431359104,33.0,8
5,12277,2,0.7539488450178289,0.975682382133995,1.0,31.53197170856716,31.0,4
5,12278,0,0.9480482078049904,0.9895781637717121,1.0,32.77680051889127,33.0,1
5,12278,1,0.9523662264882018,0.9875930521091811,1.0,32.75977686195615,33.0,0
5,12278,2,0.734510637563341,0.975682382133995,1.0,31.47566191497459,31.0,5
5,12279,0,0.9287504080149578,0.9895781637717121,1.0,32.73314626467753,33.0,2
5,12279,1,0.9287571877735187,0.9875930521091811,1.0,32.70100902599654,32.0,1
5,12279,2,0.6900524077232445,0.8823821339950372,0.0,30.795271270396757,30.0,0
5,12280,0,0.9100597043708416,0.9895781637717121,1.0,32.68981490159296,32.0,3
5,12280,1,0.8608890786044519,0.975682382133995,1.0,31.793796530924293,32.0,0
5,12280,2,0.6618146512627583,0.8823821339950372,0.0,30.745161382015347,30.0,1
5,12281,0,0.8862669760476837,0.9776674937965261,1.0,31.85003965510464,32.0,0
5,12281,1,0.8280805386527863,0.975682382133995,1.0,31.743351216856624,32.0,1
5,12281,2,0.6395044526917102,0.8823821339950372,0.0,30.695473207185348,30.0,2
5,12282,0,0.8558624801174242,0.9776674937965261,1.0,31.813240239375084,32.0,1
5,12282,1,0.8003648282911624,0.975682382133995,1.0,31.69334052057276,32.0,2
5,12282,2,0.4574130075663441,0.1369727047146402,0.0,29.828511798394935,30.0,0
5,12283,0,0.8862669760476837,0.9776674937965261,1.0,31.85003965510464,32.0,0
5,12283,1,0.7766062587140256,0.975682382133995,1.0,31.64376069756994,31.0,3
5,12283,2,0.45241607791784416,0.1369727047146402,0.0,29.78653794031546,29.0,1
5,12284,0,0.8558624801174242,0.9776674937965261,1.0,31.813240239375084,31.0,1
5,12284,1,0.6916040903993304,0.8803970223325062,1.0,30.827816199892425,31.0,0
5,12284,2,0.44792874016315615,0.1369727047146402,0.0,29.74491732478608,30.0,2
5,12285,0,0.7168906312060521,0.8957816377171216,1.0,30.879299239896145,31.0,0
5,12285,1,0.6651716914650666,0.8803970223325062,0.0,30.785693407716693,30.0,1
5,12285,2,0.44386555565715546,0.1369727047146402,0.0,29.703646978996943,29.0,3
5,12286,0,0.6906206265550769,0.8957816377171216,1.0,30.849679959858914,31.0,1
5,12286,1,0.46672079962577867,0.13647642679900746,0.0,29.861835868860563,30.0,0
5,12286,2,0.4401903419430934,0.1369727047146402,0.0,29.662723955156682,29.0,4
5,12287,0,0.6700848713418586,0.8957816377171216,1.0,30.820279760480574,31.0,2
5,12287,1,0.4628141071428429,0.13647642679900746,0.0,29.82803559857677,30.0,1
5,12287,2,0.23888992034905848,0.02481389578163772,0.0,28.861752326393113,29.0,0
5,12288,0,0.7168906312060521,0.8957816377171216,1.0,30.879299239896145,31.0,0
5,12288,1,0.45931865468603367,0.13647642679900746,0.0,29.794526538662744,30.0,2
5,12288,2,0.2557938866658765,0.02481389578163772,0.0,28.827914498615566,29.0,1
5,12289,0,0.7168906312060521,0.8957816377171216,0.0,30.879299239896145,30.0,0
5,12289,1,0.45618126654582497,0.13647642679900746,0.0,29.76130618015987,29.0,3
5,12289,2,0.268170216623814,0.02481389578163772,0.0,28.79436144238681,29.0,2
5,12290,0,0.4762159042955079,0.12307692307692308,0.0,29.908558824687653,30.0,0
5,12290,1,0.45338595301673934,0.13647642679900746,0.0,29.728372035725766,30.0,4
5,12290,2,0.2777390094520769,0.02481389578163772,0.0,28.76109076113353,29.0,3
5,12291,0,0.4762159042955079,0.12307692307692308,0.0,29.908558824687653,30.0,0
5,12291,1,0.4509300249679726,0.13647642679900746,0.0,29.69572163944806,29.0,5
5,12291,2,0.28550660891642554,0.02481389578163772,0.0,28.72810007845144,28.0,4
5,12292,0,0.4734148561061591,0.12009925558312655,0.0,29.88611968034275,30.0,1
5,12292,1,0.2522614134541538,0.02630272952853598,0.0,28.89585553782871,29.0,0
5,12292,2,0.2920931561971117,0.02481389578163772,0.0,28.695387037935532,28.0,5
5,12293,0,0.4708926041312278,0.12009925558312655,0.0,29.86384650838211,30.0,2
5,12293,1,0.26991349502342354,0.02630272952853598,0.0,28.870377789436848,28.0,1
5,12293,2,0.09473296677126847,0.010918114143920596,0.0,27.894992854391294,28.0,0
5,12294,0,0.4685989757578524,0.12009925558312655,0.0,29.84173808118173,29.0,3
5,12294,1,0.10557067613133225,0.011910669975186104,0.0,27.92987520679684,28.0,0
5,12294,2,0.11682872987200055,0.010918114143920596,0.0,27.869291056915678,28.0,1
5,12295,0,0.24417776219287418,0.0337468982630273,0.0,28.937818409479156,29.0,0
5,12295,1,0.12919535020440537,0.011910669975186104,0.0,27.912719980296917,28.0,1
5,12295,2,0.13545002105927068,0.010918114143920596,0.0,27.84380555998754,28.0,2
5,12296,0,0.24417776219287418,0.0337468982630273,0.0,28.937818409479156,29.0,0
5,12296,1,0.1491063883983808,0.011910669975186104,0.0,27.895712556752727,28.0,2
5,12296,2,0.15158394276985027,0.010918114143920596,0.0,27.818534543270122,27.0,3
5,12297,0,0.26404651885239716,0.028287841191066997,0.0,28.92255940082658,28.0,1
5,12297,1,0.16637611069648378,0.011910669975186104,0.0,27.878851662749796,27.0,3
5,12297,2,0.028751549573462487,0.005955334987593052,0.0,26.928233382389468,27.0,0
5,12298,0,0.09243312725642039,0.010918114143920596,0.0,27.967077994270664,28.0,0
5,12298,1,0.18172922320813062,0.011910669975186104,0.0,27.86213603584491,27.0,4
5,12298,2,0.04473731495753863,0.005955334987593052,0.0,26.910667615215782,27.0,1
5,12299,0,0.11622657345399018,0.010421836228287842,0.0,27.958999121310416,28.0,1
5,12299,1,0.034579433507721524,0.008933002481389578,0.0,26.96389487576498,27.0,0
5,12299,2,0.06131261912020097,0.005955334987593052,0.0,26.89324967758827,26.0,2
5,12300,0,0.13648732994528007,0.009429280397022333,0.0,27.950980004185183,27.0,2
5,12300,1,0.052697602698948964,0.00794044665012407,0.0,26.955062171156992,27.0,1
5,12300,2,0.012630515011126442,0.00794044665012407,0.0,25.96147391038765,26.0,0
5,12301,0,0.02558513443122623,0.005459057071960298,0.0,26.99633757906217,27.0,0
5,12301,1,0.0711485987734749,0.00794044665012407,0.0,26.946305565797722,26.0,2
5,12301,2,0.025098403806498304,0.00794044665012407,0.0,25.952044173515894,26.0,1
5,12302,0,0.04095679490079607,0.005459057071960298,0.0,26.99543884179425,27.0,1
5,12302,1,0.015608792634834168,0.006947890818858561,0.0,25.997914544733113,26.0,0
5,12302,2,0.04006269239462068,0.008933002481389578,0.0,25.942693795189,26.0,2
5,12303,0,0.02558513443122623,0.005459057071960298,0.0,26.99633757906217,26.0,0
5,12303,1,0.02986147663308092,0.006947890818858561,0.0,25.997404362017065,26.0,1
5,12303,2,0.056317970867392375,0.008933002481389578,0.0,25.9334221075433,26.0,3
5,12304,0,0.009077546516907231,0.004962779156327543,0.0,26.025597163853675,26.0,0
5,12304,1,0.04646496094042629,0.006947890818858561,0.0,25.99689857484271,25.0,2
5,12304,2,0.07304140766390987,0.008933002481389578,0.0,25.924228448335718,25.0,4
5,12305,0,0.019172084006525425,0.004962779156327543,0.0,26.03187856227808,26.0,1
5,12305,1,0.034755443899518346,0.009429280397022333,0.0,25.03193421370126,25.0,0
5,12305,2,0.0897125775865456,0.008933002481389578,0.0,25.915112160896467,25.0,5
5,12306,0,0.03188372600936251,0.004962779156327543,0.0,26.038113499988256,25.0,2
5,12306,1,0.052954922882670674,0.009429280397022333,0.0,25.039746552877144,24.0,1
5,12306,2,0.03179683325885746,0.008436724565756825,0.0,24.994714438385827,24.0,0
5,12307,0,0.02376374359440636,0.005955334987593052,0.0,25.054856748645186,25.0,0
5,12307,1,0.071478254713505,0.009925558312655087,0.0,25.04749158388771,24.0,2
5,12307,2,0.04930681088314931,0.008436724565756825,0.0,24.993420731816006,24.0,1
5,12308,0,0.03810960117718504,0.005955334987593052,0.0,25.06831828276192,24.0,1
5,12308,1,0.10602950039221115,0.01240694789081886,0.0,24.06595388266939,23.0,0
5,12308,2,0.06727590673703265,0.008436724565756825,0.0,24.992137912789733,23.0,2
5,12309,0,0.05326489120556438,0.005955334987593052,0.0,25.081680247889796,24.0,2
5,12309,1,0.1297814502648803,0.01240694789081886,0.0,24.082088743737213,23.0,1
5,12309,2,0.25404063134544375,0.029280397022332507,0.0,23.061195494382186,23.0,0
5,12310,0,0.08703245821533567,0.010918114143920596,0.0,24.08411633343669,23.0,0
5,12310,1,0.14980268953190562,0.01240694789081886,0.0,24.098084592932697,22.0,2
5,12310,2,0.27335887587793917,0.025806451612903226,0.0,23.076173848416225,22.0,1
5,12311,0,0.1091329482103694,0.010918114143920596,0.0,24.10475800324575,24.0,1
5,12311,1,0.46772322354703166,0.12009925558312655,0.0,22.133993220605667,22.0,0
5,12311,2,0.28785237421258514,0.02481389578163772,0.0,23.091026147991194,23.0,2
5,12312,0,0.08703245821533567,0.010918114143920596,0.0,24.08411633343669,24.0,0
5,12312,1,0.4639337528956188,0.12009925558312655,0.0,22.166773125457365,24.0,1
5,12312,2,0.2992944578330289,0.02481389578163772,0.0,23.10575345395307,23.0,3
5,12313,0,0.1091329482103694,0.010918114143920596,0.0,24.10475800324575,24.0,1
5,12313,1,0.10602950039221115,0.01240694789081886,0.0,24.06595388266939,24.0,0
5,12313,2,0.30872203400579856,0.02481389578163772,0.0,23.120356818219996,23.0,4
5,12314,0,0.08703245821533567,0.010918114143920596,0.0,24.08411633343669,24.0,0
5,12314,1,0.1297814502648803,0.01240694789081886,0.0,24.082088743737213,24.0,1
5,12314,2,0.3167766357617856,0.02481389578163772,0.0,23.1348372838574,23.0,5
5,12315,0,0.08703245821533567,0.010918114143920596,0.0,24.08411633343669,24.0,0
5,12315,1,0.14980268953190562,0.01240694789081886,0.0,24.098084592932697,24.0,2
5,12315,2,0.3238689995860886,0.02481389578163772,0.0,23.149195885152512,23.0,6
5,12316,0,0.08703245821533567,0.010918114143920596,0.0,24.08411633343669,23.0,0
5,12316,1,0.16716647870092083,0.01240694789081886,0.0,24.113942627929656,23.0,3
5,12316,2,0.3302680880129145,0.02481389578163772,0.0,23.163433647688226,23.0,7
5,12317,0,0.23382053486138044,0.0228287841191067,0.0,23.113375918228197,23.0,0
5,12317,1,0.18259911370047538,0.01240694789081886,0.0,24.129664036083206,23.0,4
5,12317,2,0.33615298533751503,0.02481389578163772,0.0,23.177551588416367,23.0,8
5,12318,0,0.2519891860524016,0.0228287841191067,0.0,23.141197723729586,23.0,1
5,12318,1,0.253066915826509,0.02481389578163772,0.0,23.09997355163753,23.0,0
5,12318,2,0.34164459969312905,0.02481389578163772,0.0,23.191550715730326,23.0,9
5,12319,0,0.23382053486138044,0.0228287841191067,0.0,23.113375918228197,23.0,0
5,12319,1,0.27084493373641466,0.02481389578163772,0.0,23.12443093459729,23.0,1
5,12319,2,0.3468256162878185,0.02481389578163772,0.0,23.20543202953707,22.0,10
