policy,network,seed,window_start,n_steps,rmse_mean,loss_mean,missed_violation_pct,false_alarm_pct,avg_aoi,max_aoi,choice_fairness,packet_success_pct,runtime_us_mean,final_dual_f,final_dual_s,mean_pbad,final_q_s,final_q_e,mean_q_f
oracle,severe_burst,2027,4032,2015,0.9792397153052157,0.14358974358974358,1.8527708850289495,1.1579818031430935,13.069313482216709,142.0,0.664688917450375,69.37965260545906,48.400615313796386,1.2,0.7355000000000007,0.2949080342498377,25.875999999999653,18.916791666666324,223.3333333333322
b2croi_edge_metadata,severe_burst,2027,4032,2015,0.9789270269939205,0.14107475186104218,1.8196856906534327,1.1248966087675765,3.1320099255583127,32.0,0.9998975531203078,69.37965260545906,294.3409001483598,0.05,0.7204999999999916,0.2949080342498377,25.20933333333299,18.849083333332974,8.666666666666801
cvoi_sf,severe_burst,2027,4032,2015,0.9535672079151686,0.18369520264681555,2.349048800661704,1.902398676592225,2.8706368899917285,31.0,0.9963172657857845,69.37965260545906,19.564824278475648,0.4988558681564894,0.9961000000000004,0.2949080342498377,35.73199999999961,17.22329166666641,21.222222222222012
error_trigger,severe_burst,2027,4032,2015,0.956811395471469,0.17494571960297767,2.2663358147229116,1.6377171215880892,13.208767576509512,142.0,0.6629775480236118,69.37965260545906,3.4745728197535293,1.2,0.9949000000000006,0.2949080342498377,34.06533333333292,17.600666666666417,223.77777777777624
b2croi_gateway_forecast,severe_burst,2027,4032,2015,3.7127868708239355,1.598472394540943,22.6302729528536,0.8933002481389578,22.625475599669148,155.0,0.9736617509065224,69.37965260545906,406.7437031719991,1.2,0.9964000000000004,0.2949080342498377,444.39866666669104,446.4164583333612,99.33333333333417
oracle,severe_burst,2028,6048,2015,1.077432827807094,0.11900072373862697,1.3234077750206783,1.4226633581472292,13.085856079404467,137.0,0.6712845508454162,69.72704714640199,60.06050172606229,1.2,0.36049999999997284,0.2916164227918572,15.44666666666624,25.346041666666245,219.77777777777774
b2croi_edge_metadata,severe_burst,2028,6048,2015,1.046306730333629,0.12484491315136477,1.4392059553349876,1.4226633581472292,2.867328370554177,26.0,0.9999935964549975,69.72704714640199,315.3905925225691,0.05,0.4504999999999653,0.2916164227918572,17.779999999999568,23.12208333333298,8.00000000000029
cvoi_sf,severe_burst,2028,6048,2015,1.0297833750851584,0.15950682382133996,1.9189412737799834,1.8527708850289495,2.627129859387924,30.0,0.9987273081928736,69.72704714640199,19.587154827911462,0.05,0.855500000000017,0.2916164227918572,27.42266666666626,21.965833333333002,21.666666666667364
error_trigger,severe_burst,2028,6048,2015,1.0404792731273764,0.15571495037220845,1.8527708850289495,1.836228287841191,13.065177832919769,137.0,0.6584912854481004,69.72704714640199,3.4117617633681343,1.2,0.7505000000000168,0.2916164227918572,26.089333333332924,22.825208333332988,226.1111111111095
b2croi_gateway_forecast,severe_burst,2028,6048,2015,4.787365914432411,2.3431348221670802,32.73779983457403,1.2241521918941274,26.420678246484698,172.0,0.9834151145433465,69.72704714640199,430.07132099180484,1.2,0.9949000000000006,0.2916164227918572,648.422666666692,714.9189583333604,66.77777777777693
oracle,severe_burst,2029,8064,2015,1.0153804416123473,0.12110990488006618,1.455748552522746,1.174524400330852,9.498924731182795,139.0,0.6848528887636206,70.1240694789082,48.80453446774833,1.2,0.4505000000000298,0.2884489856108622,17.981333333333037,20.714624999999455,215.88888888888835
b2croi_edge_metadata,severe_burst,2029,8064,2015,1.0164988230833572,0.1251990281224152,1.5053763440860215,1.240694789081886,2.8125723738626967,20.0,0.9999788193564483,70.1240694789082,264.7969647919905,0.05,0.4955000000000351,0.2884489856108622,18.98133333333306,20.954208333332815,7.11111111111136
cvoi_sf,severe_burst,2029,8064,2015,1.0109844041759233,0.15645678246484698,1.8031430934656743,2.1505376344086025,2.5700578990901572,20.0,0.9999551769071425,70.1240694789082,20.550990591453104,0.09754381941890292,0.7505000000000371,0.2884489856108622,24.73533333333296,20.438583333332865,9.444444444444674
error_trigger,severe_burst,2029,8064,2015,0.9939716070905957,0.166113523573201,2.001654259718776,2.034739454094293,9.543258891645989,141.0,0.6749893562072222,70.1240694789082,3.532366328826521,1.2,0.900500000000041,0.2884489856108622,28.735333333332886,19.39691666666624,220.8888888888878
b2croi_gateway_forecast,severe_burst,2029,8064,2015,4.332557333196972,1.8969447890818858,26.38544251447477,1.141439205955335,25.38163771712159,279.0,0.9875137508533859,70.1240694789082,536.9235067268678,1.1518709941106053,0.9835000000000018,0.2884489856108622,520.3026666666908,585.969041666697,61.55555555555528
oracle,severe_burst,2030,10080,2015,1.1041336758654117,0.11538461538461539,1.0421836228287842,2.2332506203473943,9.732506203473946,139.0,0.6911643618633916,74.68982630272953,51.288334957541196,1.2,0.3304999999999662,0.24631863575166646,8.951999999999842,27.349124999999578,209.88888888888823
b2croi_edge_metadata,severe_burst,2030,10080,2015,1.1027678986254188,0.13142059553349875,1.3068651778329199,2.2663358147229116,2.54110835401158,19.0,0.9999995074167035,74.68982630272953,307.8606217855786,0.05,0.5404999999999952,0.24631863575166646,14.28533333333298,26.661624999999553,7.888888888889074
cvoi_sf,severe_burst,2030,10080,2015,1.0933017420524458,0.15478184449958643,1.621174524400331,2.5806451612903225,2.351861042183623,20.0,0.9985298323767898,74.68982630272953,35.03472903537132,0.06250565456950051,0.7805000000000439,0.24631863575166646,20.618666666666346,26.208499999999564,19.333333333332728
error_trigger,severe_burst,2030,10080,2015,1.0714442648296179,0.15280190239867658,1.555004135649297,2.7460711331679075,9.720099255583127,139.0,0.678455599797544,74.68982630272953,18.779741995621276,1.2,0.7205000000000474,0.24631863575166646,19.28533333333294,25.244958333332914,216.55555555555512
b2croi_gateway_forecast,severe_burst,2030,10080,2015,3.733239132801858,1.5061672870140612,21.025641025641026,1.174524400330852,20.909842845326715,177.0,0.9861897367626545,74.68982630272953,744.7436069879016,1.1659442550066788,0.9697000000000033,0.24631863575166646,411.6186666666888,445.67975000001684,89.44444444444441
